id,time,time7c,intimacy,conflict,confc,confcb,confcw,relqual
13,6,-1.07142857142857,7.25,1,.7786797,.0286797,.75,1
13,7,-.928571428571429,3.92,0,-.2213203,.0286797,-.25,1
13,8,-.785714285714286,5.51,0,-.2213203,.0286797,-.25,1
13,9,-.642857142857143,9.44,0,-.2213203,.0286797,-.25,1
13,10,-.5,8.24,0,-.2213203,.0286797,-.25,1
13,11,-.357142857142857,3.2,0,-.2213203,.0286797,-.25,1
13,12,-.214285714285714,10,1,.7786797,.0286797,.75,1
13,13,-.0714285714285714,6.57,0,-.2213203,.0286797,-.25,1
13,14,.0714285714285714,6.96,0,-.2213203,.0286797,-.25,1
13,15,.214285714285714,7.48,1,.7786797,.0286797,.75,1
13,16,.357142857142857,6.17,0,-.2213203,.0286797,-.25,1
13,17,.5,7.66,0,-.2213203,.0286797,-.25,1
13,18,.642857142857143,7.96,0,-.2213203,.0286797,-.25,1
13,19,.785714285714286,8.77,0,-.2213203,.0286797,-.25,1
13,20,.928571428571429,7.78,0,-.2213203,.0286797,-.25,1
13,21,1.07142857142857,6.35,0,-.2213203,.0286797,-.25,1
13,22,1.21428571428571,8.18,0,-.2213203,.0286797,-.25,1
13,23,1.35714285714286,6.34,0,-.2213203,.0286797,-.25,1
13,24,1.5,4.77,0,-.2213203,.0286797,-.25,1
13,25,1.64285714285714,5.29,0,-.2213203,.0286797,-.25,1
13,26,1.78571428571429,4.76,0,-.2213203,.0286797,-.25,1
13,27,1.92857142857143,4.8,1,.7786797,.0286797,.75,1
14,0,-1.92857142857143,4.28,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,1,-1.78571428571429,2.56,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,2,-1.64285714285714,0,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,3,-1.5,2.59,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,4,-1.35714285714286,4.3,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,5,-1.21428571428571,.94,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,6,-1.07142857142857,6.55,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,7,-.928571428571429,1.22,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,8,-.785714285714286,.81,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,9,-.642857142857143,2.84,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,10,-.5,3.07,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,11,-.357142857142857,7.41,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,12,-.214285714285714,3.52,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,13,-.0714285714285714,1.85,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,14,.0714285714285714,3.79,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,15,.214285714285714,5.26,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,16,.357142857142857,5.21,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,17,.5,3.12,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,18,.642857142857143,3.45,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,19,.785714285714286,3.49,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,20,.928571428571429,3.07,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,21,1.07142857142857,2.7,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,22,1.21428571428571,0,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,23,1.35714285714286,2.92,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,24,1.5,2.12,0,-.2213203,-.149891728571429,-.0714285714285714,1
14,25,1.64285714285714,0,1,.7786797,-.149891728571429,.928571428571429,1
14,26,1.78571428571429,4.31,1,.7786797,-.149891728571429,.928571428571429,1
14,27,1.92857142857143,5.04,0,-.2213203,-.149891728571429,-.0714285714285714,1
15,0,-1.92857142857143,7.65,1,.7786797,.135822557142857,.642857142857143,1
15,1,-1.78571428571429,3.91,1,.7786797,.135822557142857,.642857142857143,1
15,2,-1.64285714285714,5.84,0,-.2213203,.135822557142857,-.357142857142857,1
15,3,-1.5,4.48,0,-.2213203,.135822557142857,-.357142857142857,1
15,4,-1.35714285714286,3.72,1,.7786797,.135822557142857,.642857142857143,1
15,5,-1.21428571428571,5.12,1,.7786797,.135822557142857,.642857142857143,1
15,6,-1.07142857142857,3.92,1,.7786797,.135822557142857,.642857142857143,1
15,7,-.928571428571429,7.18,0,-.2213203,.135822557142857,-.357142857142857,1
15,8,-.785714285714286,6.88,0,-.2213203,.135822557142857,-.357142857142857,1
15,9,-.642857142857143,5.48,0,-.2213203,.135822557142857,-.357142857142857,1
15,10,-.5,7,0,-.2213203,.135822557142857,-.357142857142857,1
15,11,-.357142857142857,1.36,0,-.2213203,.135822557142857,-.357142857142857,1
15,12,-.214285714285714,7.85,0,-.2213203,.135822557142857,-.357142857142857,1
15,13,-.0714285714285714,3.35,1,.7786797,.135822557142857,.642857142857143,1
15,14,.0714285714285714,6.47,1,.7786797,.135822557142857,.642857142857143,1
15,15,.214285714285714,7.19,0,-.2213203,.135822557142857,-.357142857142857,1
15,16,.357142857142857,5.3,0,-.2213203,.135822557142857,-.357142857142857,1
15,17,.5,7.51,0,-.2213203,.135822557142857,-.357142857142857,1
15,18,.642857142857143,5.14,0,-.2213203,.135822557142857,-.357142857142857,1
15,19,.785714285714286,7.93,1,.7786797,.135822557142857,.642857142857143,1
15,20,.928571428571429,8.49,1,.7786797,.135822557142857,.642857142857143,1
15,21,1.07142857142857,5.81,1,.7786797,.135822557142857,.642857142857143,1
15,22,1.21428571428571,6.08,0,-.2213203,.135822557142857,-.357142857142857,1
15,23,1.35714285714286,5.83,0,-.2213203,.135822557142857,-.357142857142857,1
15,24,1.5,4.79,0,-.2213203,.135822557142857,-.357142857142857,1
15,25,1.64285714285714,1.84,0,-.2213203,.135822557142857,-.357142857142857,1
15,26,1.78571428571429,4.12,0,-.2213203,.135822557142857,-.357142857142857,1
15,27,1.92857142857143,7.18,0,-.2213203,.135822557142857,-.357142857142857,1
16,0,-1.92857142857143,6.61,0,-.2213203,.0643939857142857,-.285714285714286,1
16,1,-1.78571428571429,6.18,0,-.2213203,.0643939857142857,-.285714285714286,1
16,2,-1.64285714285714,7.55,0,-.2213203,.0643939857142857,-.285714285714286,1
16,3,-1.5,3.14,1,.7786797,.0643939857142857,.714285714285714,1
16,4,-1.35714285714286,7.93,0,-.2213203,.0643939857142857,-.285714285714286,1
16,5,-1.21428571428571,8.48,0,-.2213203,.0643939857142857,-.285714285714286,1
16,6,-1.07142857142857,4.72,1,.7786797,.0643939857142857,.714285714285714,1
16,7,-.928571428571429,8.69,0,-.2213203,.0643939857142857,-.285714285714286,1
16,8,-.785714285714286,6.24,0,-.2213203,.0643939857142857,-.285714285714286,1
16,9,-.642857142857143,5.15,0,-.2213203,.0643939857142857,-.285714285714286,1
16,10,-.5,7.95,0,-.2213203,.0643939857142857,-.285714285714286,1
16,11,-.357142857142857,1.31,1,.7786797,.0643939857142857,.714285714285714,1
16,12,-.214285714285714,7.65,0,-.2213203,.0643939857142857,-.285714285714286,1
16,13,-.0714285714285714,10,0,-.2213203,.0643939857142857,-.285714285714286,1
16,14,.0714285714285714,4.53,0,-.2213203,.0643939857142857,-.285714285714286,1
16,15,.214285714285714,5.44,0,-.2213203,.0643939857142857,-.285714285714286,1
16,16,.357142857142857,5.49,1,.7786797,.0643939857142857,.714285714285714,1
16,17,.5,8.08,1,.7786797,.0643939857142857,.714285714285714,1
16,18,.642857142857143,1.85,1,.7786797,.0643939857142857,.714285714285714,1
16,19,.785714285714286,7.72,0,-.2213203,.0643939857142857,-.285714285714286,1
16,20,.928571428571429,7.28,0,-.2213203,.0643939857142857,-.285714285714286,1
16,21,1.07142857142857,6.86,1,.7786797,.0643939857142857,.714285714285714,1
16,22,1.21428571428571,2.5,0,-.2213203,.0643939857142857,-.285714285714286,1
16,23,1.35714285714286,10,0,-.2213203,.0643939857142857,-.285714285714286,1
16,24,1.5,8.13,1,.7786797,.0643939857142857,.714285714285714,1
16,25,1.64285714285714,8.39,0,-.2213203,.0643939857142857,-.285714285714286,1
16,26,1.78571428571429,7.06,0,-.2213203,.0643939857142857,-.285714285714286,1
16,27,1.92857142857143,5.65,0,-.2213203,.0643939857142857,-.285714285714286,1
17,0,-1.92857142857143,4.59,0,-.2213203,.207251128571428,-.428571428571428,0
17,1,-1.78571428571429,1.79,1,.7786797,.207251128571428,.571428571428572,0
17,2,-1.64285714285714,1.19,1,.7786797,.207251128571428,.571428571428572,0
17,3,-1.5,5.48,0,-.2213203,.207251128571428,-.428571428571428,0
17,4,-1.35714285714286,7.37,0,-.2213203,.207251128571428,-.428571428571428,0
17,5,-1.21428571428571,4.48,0,-.2213203,.207251128571428,-.428571428571428,0
17,6,-1.07142857142857,4.78,0,-.2213203,.207251128571428,-.428571428571428,0
17,7,-.928571428571429,5.54,0,-.2213203,.207251128571428,-.428571428571428,0
17,8,-.785714285714286,2.43,1,.7786797,.207251128571428,.571428571428572,0
17,9,-.642857142857143,4.93,0,-.2213203,.207251128571428,-.428571428571428,0
17,10,-.5,6.32,0,-.2213203,.207251128571428,-.428571428571428,0
17,11,-.357142857142857,8.53,0,-.2213203,.207251128571428,-.428571428571428,0
17,12,-.214285714285714,4.68,1,.7786797,.207251128571428,.571428571428572,0
17,13,-.0714285714285714,1.57,1,.7786797,.207251128571428,.571428571428572,0
17,14,.0714285714285714,1.53,1,.7786797,.207251128571428,.571428571428572,0
17,15,.214285714285714,7.53,0,-.2213203,.207251128571428,-.428571428571428,0
17,16,.357142857142857,3.56,0,-.2213203,.207251128571428,-.428571428571428,0
17,17,.5,2.11,1,.7786797,.207251128571428,.571428571428572,0
17,18,.642857142857143,6.77,0,-.2213203,.207251128571428,-.428571428571428,0
17,19,.785714285714286,4.89,1,.7786797,.207251128571428,.571428571428572,0
17,20,.928571428571429,2.42,1,.7786797,.207251128571428,.571428571428572,0
17,21,1.07142857142857,7.08,1,.7786797,.207251128571428,.571428571428572,0
17,22,1.21428571428571,5.66,0,-.2213203,.207251128571428,-.428571428571428,0
17,23,1.35714285714286,3.45,0,-.2213203,.207251128571428,-.428571428571428,0
17,24,1.5,3.41,0,-.2213203,.207251128571428,-.428571428571428,0
17,25,1.64285714285714,3.44,0,-.2213203,.207251128571428,-.428571428571428,0
17,26,1.78571428571429,5.87,1,.7786797,.207251128571428,.571428571428572,0
17,27,1.92857142857143,4.11,1,.7786797,.207251128571428,.571428571428572,0
18,0,-1.92857142857143,3.71,0,-.2213203,.314393985714286,-.535714285714286,0
18,1,-1.78571428571429,2.29,1,.7786797,.314393985714286,.464285714285714,0
18,2,-1.64285714285714,7.09,0,-.2213203,.314393985714286,-.535714285714286,0
18,3,-1.5,4.37,0,-.2213203,.314393985714286,-.535714285714286,0
18,4,-1.35714285714286,2.25,1,.7786797,.314393985714286,.464285714285714,0
18,5,-1.21428571428571,4.65,1,.7786797,.314393985714286,.464285714285714,0
18,6,-1.07142857142857,3.37,0,-.2213203,.314393985714286,-.535714285714286,0
18,7,-.928571428571429,5.39,0,-.2213203,.314393985714286,-.535714285714286,0
18,8,-.785714285714286,3.68,1,.7786797,.314393985714286,.464285714285714,0
18,9,-.642857142857143,3.38,0,-.2213203,.314393985714286,-.535714285714286,0
18,10,-.5,3.13,1,.7786797,.314393985714286,.464285714285714,0
18,11,-.357142857142857,7.13,1,.7786797,.314393985714286,.464285714285714,0
18,12,-.214285714285714,4.88,1,.7786797,.314393985714286,.464285714285714,0
18,13,-.0714285714285714,3.37,1,.7786797,.314393985714286,.464285714285714,0
18,14,.0714285714285714,2.35,1,.7786797,.314393985714286,.464285714285714,0
18,15,.214285714285714,4.08,0,-.2213203,.314393985714286,-.535714285714286,0
18,16,.357142857142857,7.49,0,-.2213203,.314393985714286,-.535714285714286,0
18,17,.5,1.66,1,.7786797,.314393985714286,.464285714285714,0
18,18,.642857142857143,5.55,1,.7786797,.314393985714286,.464285714285714,0
18,19,.785714285714286,4.51,0,-.2213203,.314393985714286,-.535714285714286,0
18,20,.928571428571429,5.11,1,.7786797,.314393985714286,.464285714285714,0
18,21,1.07142857142857,5.9,0,-.2213203,.314393985714286,-.535714285714286,0
18,22,1.21428571428571,3.69,0,-.2213203,.314393985714286,-.535714285714286,0
18,23,1.35714285714286,3.58,1,.7786797,.314393985714286,.464285714285714,0
18,24,1.5,1.76,1,.7786797,.314393985714286,.464285714285714,0
18,25,1.64285714285714,5.13,0,-.2213203,.314393985714286,-.535714285714286,0
18,26,1.78571428571429,2.74,1,.7786797,.314393985714286,.464285714285714,0
18,27,1.92857142857143,1.33,0,-.2213203,.314393985714286,-.535714285714286,0
19,0,-1.92857142857143,3.23,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,1,-1.78571428571429,1.7,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,2,-1.64285714285714,4.97,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,3,-1.5,3.75,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,4,-1.35714285714286,4.91,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,5,-1.21428571428571,0,1,.7786797,-.185606014285714,.964285714285714,1
19,6,-1.07142857142857,6.05,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,7,-.928571428571429,5.28,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,8,-.785714285714286,4.3,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,9,-.642857142857143,5.64,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,10,-.5,3.53,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,11,-.357142857142857,4.67,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,12,-.214285714285714,7.02,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,13,-.0714285714285714,6.4,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,14,.0714285714285714,2.71,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,15,.214285714285714,4.65,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,16,.357142857142857,6.81,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,17,.5,5.4,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,18,.642857142857143,5.52,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,19,.785714285714286,3.57,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,20,.928571428571429,3.49,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,21,1.07142857142857,6.49,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,22,1.21428571428571,5.32,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,23,1.35714285714286,2.94,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,24,1.5,3.11,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,25,1.64285714285714,4.77,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,26,1.78571428571429,6.58,0,-.2213203,-.185606014285714,-.0357142857142857,1
19,27,1.92857142857143,7.63,0,-.2213203,-.185606014285714,-.0357142857142857,1
20,0,-1.92857142857143,5.03,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,1,-1.78571428571429,5.15,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,2,-1.64285714285714,6.47,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,3,-1.5,8.94,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,4,-1.35714285714286,3.71,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,5,-1.21428571428571,4.34,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,6,-1.07142857142857,8.15,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,7,-.928571428571429,4.2,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,8,-.785714285714286,7.94,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,9,-.642857142857143,7.45,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,10,-.5,3.69,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,11,-.357142857142857,.7,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,12,-.214285714285714,5.44,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,13,-.0714285714285714,5.32,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,14,.0714285714285714,7.11,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,15,.214285714285714,7.16,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,16,.357142857142857,7.89,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,17,.5,5.89,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,18,.642857142857143,8.15,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,19,.785714285714286,3.14,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,20,.928571428571429,5.98,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,21,1.07142857142857,3.55,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,22,1.21428571428571,6.37,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,23,1.35714285714286,4.17,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,24,1.5,5.73,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,25,1.64285714285714,7.81,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,26,1.78571428571429,8.17,0,-.2213203,-.2213203,8.32667268468867E-017,1
20,27,1.92857142857143,5.66,0,-.2213203,-.2213203,8.32667268468867E-017,1
21,0,-1.92857142857143,3.9,1,.7786797,.0643939857142858,.714285714285714,0
21,1,-1.78571428571429,6.22,0,-.2213203,.0643939857142858,-.285714285714286,0
21,2,-1.64285714285714,4,1,.7786797,.0643939857142858,.714285714285714,0
21,3,-1.5,2.33,0,-.2213203,.0643939857142858,-.285714285714286,0
21,4,-1.35714285714286,5.02,0,-.2213203,.0643939857142858,-.285714285714286,0
21,5,-1.21428571428571,4.14,0,-.2213203,.0643939857142858,-.285714285714286,0
21,6,-1.07142857142857,5.22,1,.7786797,.0643939857142858,.714285714285714,0
21,7,-.928571428571429,8.95,0,-.2213203,.0643939857142858,-.285714285714286,0
21,8,-.785714285714286,3,0,-.2213203,.0643939857142858,-.285714285714286,0
21,9,-.642857142857143,8.97,1,.7786797,.0643939857142858,.714285714285714,0
21,10,-.5,9.59,0,-.2213203,.0643939857142858,-.285714285714286,0
21,11,-.357142857142857,4.27,0,-.2213203,.0643939857142858,-.285714285714286,0
21,12,-.214285714285714,9.73,1,.7786797,.0643939857142858,.714285714285714,0
21,13,-.0714285714285714,5.4,1,.7786797,.0643939857142858,.714285714285714,0
21,14,.0714285714285714,4.79,0,-.2213203,.0643939857142858,-.285714285714286,0
21,15,.214285714285714,8.63,1,.7786797,.0643939857142858,.714285714285714,0
21,16,.357142857142857,6,0,-.2213203,.0643939857142858,-.285714285714286,0
21,17,.5,3.46,0,-.2213203,.0643939857142858,-.285714285714286,0
21,18,.642857142857143,3.95,0,-.2213203,.0643939857142858,-.285714285714286,0
21,19,.785714285714286,8.12,0,-.2213203,.0643939857142858,-.285714285714286,0
21,20,.928571428571429,9.03,0,-.2213203,.0643939857142858,-.285714285714286,0
21,21,1.07142857142857,6.53,1,.7786797,.0643939857142858,.714285714285714,0
21,22,1.21428571428571,3.28,0,-.2213203,.0643939857142858,-.285714285714286,0
21,23,1.35714285714286,5.4,0,-.2213203,.0643939857142858,-.285714285714286,0
21,24,1.5,3.56,0,-.2213203,.0643939857142858,-.285714285714286,0
21,25,1.64285714285714,3.52,0,-.2213203,.0643939857142858,-.285714285714286,0
21,26,1.78571428571429,3.71,0,-.2213203,.0643939857142858,-.285714285714286,0
21,27,1.92857142857143,3.01,0,-.2213203,.0643939857142858,-.285714285714286,0
22,0,-1.92857142857143,5.08,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,1,-1.78571428571429,4.82,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,2,-1.64285714285714,4.2,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,3,-1.5,7.07,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,4,-1.35714285714286,4.61,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,5,-1.21428571428571,2.23,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,6,-1.07142857142857,8.96,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,7,-.928571428571429,5.1,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,8,-.785714285714286,3.26,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,9,-.642857142857143,5.59,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,10,-.5,7.18,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,11,-.357142857142857,0,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,12,-.214285714285714,6.76,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,13,-.0714285714285714,5.26,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,14,.0714285714285714,3.95,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,15,.214285714285714,8.93,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,16,.357142857142857,5.27,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,17,.5,3.97,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,18,.642857142857143,6.67,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,19,.785714285714286,6.91,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,20,.928571428571429,1.51,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,21,1.07142857142857,3.59,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,22,1.21428571428571,7.23,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,23,1.35714285714286,5.76,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,24,1.5,5.13,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,25,1.64285714285714,8.57,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,26,1.78571428571429,5.91,0,-.2213203,-.2213203,8.32667268468867E-017,0
22,27,1.92857142857143,4.84,0,-.2213203,-.2213203,8.32667268468867E-017,0
23,0,-1.92857142857143,10,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,1,-1.78571428571429,4.01,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,2,-1.64285714285714,2.05,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,3,-1.5,2.02,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,4,-1.35714285714286,7.01,1,.7786797,-.00703458571428572,.785714285714286,1
23,5,-1.21428571428571,7.88,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,6,-1.07142857142857,6.91,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,7,-.928571428571429,6.45,1,.7786797,-.00703458571428572,.785714285714286,1
23,8,-.785714285714286,6.66,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,9,-.642857142857143,4.27,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,10,-.5,4.76,1,.7786797,-.00703458571428572,.785714285714286,1
23,11,-.357142857142857,5.91,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,12,-.214285714285714,5.74,1,.7786797,-.00703458571428572,.785714285714286,1
23,13,-.0714285714285714,8.49,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,14,.0714285714285714,6.88,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,15,.214285714285714,3.07,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,16,.357142857142857,7.58,1,.7786797,-.00703458571428572,.785714285714286,1
23,17,.5,1.15,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,18,.642857142857143,3.74,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,19,.785714285714286,7.63,1,.7786797,-.00703458571428572,.785714285714286,1
23,20,.928571428571429,5.34,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,21,1.07142857142857,3.73,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,22,1.21428571428571,6.53,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,23,1.35714285714286,4.27,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,24,1.5,5.84,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,25,1.64285714285714,6.48,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,26,1.78571428571429,7.06,0,-.2213203,-.00703458571428572,-.214285714285714,1
23,27,1.92857142857143,7.87,0,-.2213203,-.00703458571428572,-.214285714285714,1
24,0,-1.92857142857143,6.77,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,1,-1.78571428571429,5.97,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,2,-1.64285714285714,6.57,1,.7786797,-.149891728571429,.928571428571428,1
24,3,-1.5,6.63,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,4,-1.35714285714286,9.18,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,5,-1.21428571428571,5.77,1,.7786797,-.149891728571429,.928571428571428,1
24,6,-1.07142857142857,5.9,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,7,-.928571428571429,4.37,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,8,-.785714285714286,4.02,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,9,-.642857142857143,5.24,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,10,-.5,5.12,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,11,-.357142857142857,9.16,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,12,-.214285714285714,4.12,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,13,-.0714285714285714,7.03,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,14,.0714285714285714,8.64,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,15,.214285714285714,5.78,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,16,.357142857142857,6.95,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,17,.5,6.59,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,18,.642857142857143,8.12,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,19,.785714285714286,4.15,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,20,.928571428571429,7.18,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,21,1.07142857142857,10,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,22,1.21428571428571,4.54,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,23,1.35714285714286,4.98,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,24,1.5,6.62,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,25,1.64285714285714,9.28,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,26,1.78571428571429,10,0,-.2213203,-.149891728571429,-.0714285714285715,1
24,27,1.92857142857143,2.55,0,-.2213203,-.149891728571429,-.0714285714285715,1
25,0,-1.92857142857143,2.81,1,.7786797,-.0427488714285714,.821428571428571,1
25,1,-1.78571428571429,5.04,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,2,-1.64285714285714,7.66,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,3,-1.5,6.12,1,.7786797,-.0427488714285714,.821428571428571,1
25,4,-1.35714285714286,7.4,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,5,-1.21428571428571,1.72,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,6,-1.07142857142857,4.79,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,7,-.928571428571429,4.94,1,.7786797,-.0427488714285714,.821428571428571,1
25,8,-.785714285714286,3.73,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,9,-.642857142857143,5.66,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,10,-.5,6.92,0,-.2213203,-.0427488714285714,-.178571428571429,1
25,11,-.357142857142857,7.61,0,-.2213203,-.0427488714285714,-.178571428571429,1
